Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Lambeth,White
1,0 to 12,Female,Not known/Not Recorded,Not Domestic Abuse,May-20,Murder,Solved,Lambeth,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Lambeth,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Solved,Lambeth,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Lambeth,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Lambeth,Unrecorded / Unknown
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Dec-20,Murder,Solved,Lambeth,Asian
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-20,Murder,Solved,Merton,Asian
1,20 to 24,Male,Shooting,Not Domestic Abuse,Sep-20,Murder,Solved,Merton,Black
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Brent,Black
1,35 to 44,Female,Other Methods of Killing,Domestic Abuse,Apr-20,Murder,Solved,Brent,Black
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-20,Murder,Solved,Brent,Black
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-20,Murder,Solved,Brent,Black
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jul-20,Murder,Solved,Brent,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Brent,White
1,0 to 12,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Brent,White
1,25 to 34,Male,Shooting,Not Domestic Abuse,Aug-20,Murder,Unsolved,Brent,Black
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Brent,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Brent,Black
1,45 to 54,Female,Other Methods of Killing,Not Domestic Abuse,Jan-20,Murder,Solved,Barnet,Asian
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Solved,Harrow,Asian
1,0 to 12,Female,Other Methods of Killing,Not Domestic Abuse,Oct-20,Manslaughter,Solved,Harrow,Asian
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-20,Murder,Solved,Harrow,Black
1,55 to 64,Male,Blunt Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Camden,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Barnet,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Barnet,Black
1,0 to 12,Male,Other Methods of Killing,Not Domestic Abuse,Jan-20,Infanticide,Unsolved,Ealing ,Black
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Ealing ,White
1,55 to 64,Male,Knife or Sharp Implement,Domestic Abuse,Jul-20,Murder,Solved,Ealing ,Black
1,0 to 12,Male,"Physical Assault, no weapon",Not Domestic Abuse,Aug-20,Murder,Solved,Ealing ,White
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Aug-20,Manslaughter,Solved,Ealing ,Black
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Nov-20,Murder,Solved,Ealing ,Asian
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Solved,Islington,White
1,65 and over,Male,Blunt Implement,Not Domestic Abuse,May-20,Murder,Solved,Islington,White
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-20,Murder,Solved,Islington,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Islington,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-20,Murder,Solved,Haringey,Black
1,25 to 34,Male,Shooting,Not Domestic Abuse,May-20,Murder,Solved,Haringey,Black
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-20,Murder,Solved,Haringey,White
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-20,Manslaughter,Solved,Southwark,White
1,65 and over,Female,Blunt Implement,Domestic Abuse,Mar-20,Murder,Solved,Southwark,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-20,Murder,Solved,Southwark,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Southwark,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Southwark,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Lewisham,Asian
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Jun-20,Murder,Solved,Lewisham,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Lewisham,Black
1,35 to 44,Male,Shooting,Not Domestic Abuse,Jul-20,Murder,Solved,Bromley,White
1,25 to 34,Male,Other Methods of Killing,Not Domestic Abuse,Jul-20,Murder,Solved,Bromley,White
1,35 to 44,Male,Blunt Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Greenwich,Asian
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Greenwich,White
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Jul-20,Murder,Solved,Greenwich,White
1,35 to 44,Female,Blunt Implement,Domestic Abuse,Oct-20,Murder,Solved,Greenwich,White
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-20,Manslaughter,Solved,Greenwich,White
1,0 to 12,Male,Other Methods of Killing,Not Domestic Abuse,Dec-20,Murder,Solved,Greenwich,Black
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Solved,Croydon,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Croydon,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Croydon,Black
1,45 to 54,Male,Shooting,Not Domestic Abuse,Sep-20,Murder,Solved,Croydon,White
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-20,Murder,Solved,Croydon,White
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Oct-20,Murder,Solved,Croydon,Black
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Croydon,White
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Dec-20,Murder,Solved,Croydon,White
1,35 to 44,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-20,Murder,Solved,Bexley,White
1,0 to 12,Male,Not known/Not Recorded,Not Domestic Abuse,Jul-20,Murder,Unsolved,Bexley,White
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Sep-20,Murder,Solved,Bexley,White
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Solved,Sutton,Black
1,35 to 44,Female,Other Methods of Killing,Not Domestic Abuse,Jul-20,Murder,Solved,Sutton,White
1,65 and over,Male,Other Methods of Killing,Not Domestic Abuse,Jul-20,Manslaughter,Solved,Tower Hamlets,White
1,0 to 12,Male,Other Methods of Killing,Not Domestic Abuse,Aug-20,Murder,Unsolved,Tower Hamlets,White
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-20,Manslaughter,Solved,Tower Hamlets,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Unsolved,Redbridge,Asian
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Unsolved,Redbridge,Asian
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Unsolved,Redbridge,Asian
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Redbridge,Black
1,0 to 12,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Redbridge,Asian
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Redbridge,Asian
1,35 to 44,Male,"Physical Assault, no weapon",Domestic Abuse,May-20,Manslaughter,Unsolved,Redbridge,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-20,Murder,Solved,Redbridge,White
1,25 to 34,Male,Shooting,Not Domestic Abuse,Nov-20,Murder,Solved,Redbridge,Black
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Solved,Hackney,White
1,55 to 64,Female,Blunt Implement,Domestic Abuse,Mar-20,Murder,Solved,Hackney,White
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-20,Murder,Solved,Hackney,Black
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Unsolved,Hackney,Black
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Hackney,Asian
1,55 to 64,Male,"Physical Assault, no weapon",Domestic Abuse,Nov-20,Manslaughter,Solved,Hackney,Asian
1,55 to 64,Female,Blunt Implement,Domestic Abuse,Jan-20,Murder,Solved,Waltham Forest,White
1,35 to 44,Female,Knife or Sharp Implement,Domestic Abuse,Feb-20,Murder,Solved,Waltham Forest,Asian
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Waltham Forest,White
1,55 to 64,Male,Not known/Not Recorded,Not Domestic Abuse,Apr-20,Murder,Unsolved,Waltham Forest,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Solved,Waltham Forest,Asian
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-20,Murder,Solved,Waltham Forest,Black
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Aug-20,Murder,Unsolved,Barking & Dagenham,Black
1,45 to 54,Male,Other Methods of Killing,Not Domestic Abuse,Sep-20,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male,Shooting,Not Domestic Abuse,Mar-20,Murder,Solved,Enfield,Black
1,55 to 64,Female,Blunt Implement,Domestic Abuse,Apr-20,Murder,Solved,Enfield,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Enfield,White
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jul-20,Murder,Solved,Enfield,Black
1,35 to 44,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Solved,Enfield,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Enfield,Asian
1,35 to 44,Male,Knife or Sharp Implement,Domestic Abuse,Nov-20,Murder,Solved,Enfield,Black
1,13 to19,Male,Blunt Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Newham,Asian
1,35 to 44,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Newham,Asian
1,35 to 44,Female,Blunt Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Newham,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Newham,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-20,Murder,Solved,Newham,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-20,Murder,Solved,Newham,Black
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Kensington & Chelsea,White
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,May-20,Murder,Solved,Hammersmith & Fulham,Black
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Unsolved,Hammersmith & Fulham,Black
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Hammersmith & Fulham,White
1,45 to 54,Male,Shooting,Not Domestic Abuse,Jan-20,Murder,Solved,Westminster,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Unsolved,Westminster,Asian
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Unsolved,Westminster,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Westminster,Black
1,45 to 54,Male,Other Methods of Killing,Not Domestic Abuse,Dec-20,Murder,Unsolved,Westminster,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Wandsworth,Black
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jun-21,Murder,Unsolved,Wandsworth,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Kingston Upon Thames,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Kingston Upon Thames,Asian
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Hounslow,White
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Aug-21,Murder,Solved,Hounslow,Asian
1,35 to 44,Male,Blunt Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Hounslow,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Hounslow,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Hounslow,Asian
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Hounslow,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Richmond Upon Thames,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Richmond Upon Thames,Asian
1,45 to 54,Female,Not known/Not Recorded,Domestic Abuse,Nov-21,Murder,Unsolved,Richmond Upon Thames,Asian
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Hillingdon,Black
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jul-21,Murder,Solved,Hillingdon,White
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-21,Murder,Solved,Hillingdon,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Hillingdon,White
1,25 to 34,Female,Not known/Not Recorded,Not Domestic Abuse,Mar-21,Murder,Solved,Lambeth,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lambeth,Black
1,0 to 12,Female,"Physical Assault, no weapon",Not Domestic Abuse,Nov-17,Murder,Solved,Merton,Asian
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-17,Murder,Solved,Greenwich,White
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-17,Murder,Solved,Greenwich,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White
1,35 to 44,Male,Blunt Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White
1,65 and over,Female,Other Methods of Killing,Not Domestic Abuse,Jul-21,Murder,Solved,Tower Hamlets,White
1,65 and over,Male,Other Methods of Killing,Not Domestic Abuse,Jul-21,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Unsolved,Lambeth,Black
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-21,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Merton,White
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Brent,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Brent,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Unsolved,Brent,Black
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Brent,Black
1,20 to 24,Female,Not known/Not Recorded,Not Domestic Abuse,May-21,Murder,Solved,Hammersmith & Fulham,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Camden,Black
1,0 to 12,Female,Other Methods of Killing,Not Domestic Abuse,May-21,Murder,Solved,Camden,White
1,35 to 44,Female,Knife or Sharp Implement,Domestic Abuse,Oct-21,Murder,Solved,Camden,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Barnet,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Barnet,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Barnet,Asian
1,65 and over,Female,"Physical Assault, no weapon",Not Domestic Abuse,Jul-21,Murder,Solved,Barnet,Asian
1,45 to 54,Female,Blunt Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Ealing ,White
1,35 to 44,Female,Not known/Not Recorded,Not Domestic Abuse,Jul-21,Manslaughter,Solved,Ealing ,White
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing ,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Islington,Black
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Islington,White
1,13 to19,Male,Shooting,Not Domestic Abuse,Jun-21,Murder,Solved,Islington,Black
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Islington,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Haringey,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Haringey,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Haringey,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Haringey,White
1,20 to 24,Male,Shooting,Not Domestic Abuse,May-21,Murder,Unsolved,Haringey,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Haringey,Black
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Haringey,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Haringey,Black
1,65 and over,Female,Not known/Not Recorded,Not Domestic Abuse,Sep-21,Murder,Solved,Haringey,White
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Haringey,White
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Haringey,White
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Southwark,White
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Jun-21,Murder,Unsolved,Southwark,Black
1,35 to 44,Female,Knife or Sharp Implement,Domestic Abuse,Jul-21,Murder,Solved,Southwark,White
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Unsolved,Southwark,Asian
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Southwark,Black
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Lewisham,White
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Lewisham,Black
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,May-21,Murder,Solved,Lewisham,White
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Sep-21,Murder,Solved,Lewisham,Black
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Sep-21,Murder,Solved,Bromley,White
1,35 to 44,Male,Blunt Implement,Not Domestic Abuse,Oct-21,Murder,Unsolved,Bromley,Black
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Jan-21,Murder,Solved,Greenwich,White
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-21,Manslaughter,Solved,Greenwich,Black
1,13 to19,Male,Other Methods of Killing,Not Domestic Abuse,Mar-21,Murder,Unsolved,Greenwich,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Greenwich,Black
1,0 to 12,Male,Other Methods of Killing,Not Domestic Abuse,Mar-21,Murder,Unsolved,Greenwich,Black
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Greenwich,White
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Greenwich,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Greenwich,Black
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Greenwich,Black
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-21,Murder,Solved,Greenwich,Asian
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Greenwich,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Croydon,Black
1,13 to19,Male,Knife or Sharp Implement,Domestic Abuse,Mar-21,Murder,Solved,Croydon,Black
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Croydon,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Croydon,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Croydon,Black
1,35 to 44,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Unsolved,Croydon,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Croydon,Black
1,13 to19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Croydon,Black
1,65 and over,Female,Not known/Not Recorded,Domestic Abuse,Jun-21,Murder,Solved,Bexley,White
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Bexley,White
1,35 to 44,Female,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Sutton,Black
1,0 to 12,Male,Other Methods of Killing,Not Domestic Abuse,Dec-21,Manslaughter,Solved,Sutton,Black
1,35 to 44,Female,Knife or Sharp Implement,Domestic Abuse,Jan-21,Murder,Solved,Tower Hamlets,White
1,45 to 54,Male,Shooting,Not Domestic Abuse,Aug-21,Murder,Solved,Tower Hamlets,Asian
